Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,SE_A14016_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005
06037402705,14000US06037402705,Census Tract 4027.05,"Census Tract 4027.05, Los Angeles County, California",ca,140,0,ACSSF,4983,06,037,402705,154,77,0,0,19,0,58,0,15,124,60250,154,16,60,3274,324,547,871,2403
06037402706,14000US06037402706,Census Tract 4027.06,"Census Tract 4027.06, Los Angeles County, California",ca,140,0,ACSSF,4984,06,037,402706,379,195,101,0,17,0,57,9,50,211,47841,379,75,156,3944,581,885,1466,2478
06037402801,14000US06037402801,Census Tract 4028.01,"Census Tract 4028.01, Los Angeles County, California",ca,140,0,ACSSF,4985,06,037,402801,714,390,24,65,21,0,185,29,0,669,32625,714,187,265,4921,1338,1954,3292,1629
06037402803,14000US06037402803,Census Tract 4028.03,"Census Tract 4028.03, Los Angeles County, California",ca,140,0,ACSSF,4986,06,037,402803,444,191,12,6,46,0,189,0,12,374,40000,444,97,130,3162,632,1087,1719,1443
06037402804,14000US06037402804,Census Tract 4028.04,"Census Tract 4028.04, Los Angeles County, California",ca,140,0,ACSSF,4987,06,037,402804,699,304,30,43,68,0,254,0,22,575,44402,699,212,168,4127,750,1736,2486,1641
06037402902,14000US06037402902,Census Tract 4029.02,"Census Tract 4029.02, Los Angeles County, California",ca,140,0,ACSSF,4988,06,037,402902,744,403,5,17,120,0,199,0,53,566,51964,744,226,165,6767,1890,1887,3777,2990
06037402903,14000US06037402903,Census Tract 4029.03,"Census Tract 4029.03, Los Angeles County, California",ca,140,0,ACSSF,4989,06,037,402903,429,251,42,0,93,0,17,26,14,300,27813,429,134,179,4449,954,1257,2211,2238
06037402904,14000US06037402904,Census Tract 4029.04,"Census Tract 4029.04, Los Angeles County, California",ca,140,0,ACSSF,4990,06,037,402904,206,145,0,0,11,0,50,0,27,168,64205,206,89,38,3739,313,1181,1494,2245
06037403000,14000US06037403000,Census Tract 4030,"Census Tract 4030, Los Angeles County, California",ca,140,0,ACSSF,4991,06,037,403000,348,257,16,0,6,0,63,6,16,310,58879,348,109,120,6752,1072,2573,3645,3107
06037403200,14000US06037403200,Census Tract 4032,"Census Tract 4032, Los Angeles County, California",ca,140,0,ACSSF,4992,06,037,403200,0,0,0,0,0,0,0,0,0,0,,0,0,0,287,197,43,240,47
06037403303,14000US06037403303,Census Tract 4033.03,"Census Tract 4033.03, Los Angeles County, California",ca,140,0,ACSSF,4993,06,037,403303,129,10,0,0,62,0,57,0,10,57,39034,129,16,67,2818,323,584,907,1911
06037403304,14000US06037403304,Census Tract 4033.04,"Census Tract 4033.04, Los Angeles County, California",ca,140,0,ACSSF,4994,06,037,403304,254,55,0,0,189,0,0,10,35,20,76667,254,59,29,5037,271,441,712,4325
06037403305,14000US06037403305,Census Tract 4033.05,"Census Tract 4033.05, Los Angeles County, California",ca,140,0,ACSSF,4995,06,037,403305,184,51,0,0,86,7,19,21,27,50,104583,184,38,29,2278,150,274,424,1854
06037403312,14000US06037403312,Census Tract 4033.12,"Census Tract 4033.12, Los Angeles County, California",ca,140,0,ACSSF,4996,06,037,403312,358,129,0,0,177,0,52,0,102,79,77188,358,28,123,4881,375,820,1195,3686
06037403316,14000US06037403316,Census Tract 4033.16,"Census Tract 4033.16, Los Angeles County, California",ca,140,0,ACSSF,4997,06,037,403316,619,224,109,0,257,0,29,0,150,103,32972,619,87,325,7108,357,929,1286,5822
06037403317,14000US06037403317,Census Tract 4033.17,"Census Tract 4033.17, Los Angeles County, California",ca,140,0,ACSSF,4998,06,037,403317,153,45,0,13,86,0,0,9,33,21,73967,153,21,86,4659,166,629,795,3864
06037403318,14000US06037403318,Census Tract 4033.18,"Census Tract 4033.18, Los Angeles County, California",ca,140,0,ACSSF,4999,06,037,403318,463,206,47,0,143,0,24,43,84,156,63821,463,162,88,6331,866,623,1489,4842
06037403319,14000US06037403319,Census Tract 4033.19,"Census Tract 4033.19, Los Angeles County, California",ca,140,0,ACSSF,5000,06,037,403319,577,80,64,0,345,0,50,38,23,110,61941,577,158,159,4280,259,462,721,3559
06037403320,14000US06037403320,Census Tract 4033.20,"Census Tract 4033.20, Los Angeles County, California",ca,140,0,ACSSF,5001,06,037,403320,256,26,0,0,189,0,24,17,9,56,69583,256,52,70,4998,256,484,740,4258
06037403321,14000US06037403321,Census Tract 4033.21,"Census Tract 4033.21, Los Angeles County, California",ca,140,0,ACSSF,5002,06,037,403321,504,189,36,0,193,32,54,0,133,110,,504,98,148,6328,545,531,1076,5252
06037403322,14000US06037403322,Census Tract 4033.22,"Census Tract 4033.22, Los Angeles County, California",ca,140,0,ACSSF,5003,06,037,403322,351,87,9,0,203,0,52,0,58,81,66875,351,35,90,3751,357,486,843,2908
06037403323,14000US06037403323,Census Tract 4033.23,"Census Tract 4033.23, Los Angeles County, California",ca,140,0,ACSSF,5004,06,037,403323,464,52,0,12,359,8,7,26,30,55,78790,464,155,95,5421,208,678,886,4535
06037403324,14000US06037403324,Census Tract 4033.24,"Census Tract 4033.24, Los Angeles County, California",ca,140,0,ACSSF,5005,06,037,403324,431,62,60,0,244,0,65,0,13,114,61657,431,43,172,7045,394,768,1162,5883
06037403325,14000US06037403325,Census Tract 4033.25,"Census Tract 4033.25, Los Angeles County, California",ca,140,0,ACSSF,5006,06,037,403325,357,66,34,0,249,8,0,0,57,9,80694,357,32,130,5155,246,778,1024,4131
06037403401,14000US06037403401,Census Tract 4034.01,"Census Tract 4034.01, Los Angeles County, California",ca,140,0,ACSSF,5007,06,037,403401,352,31,11,11,248,0,51,0,12,81,62763,352,105,99,5363,575,699,1274,4089
06037403402,14000US06037403402,Census Tract 4034.02,"Census Tract 4034.02, Los Angeles County, California",ca,140,0,ACSSF,5008,06,037,403402,189,30,0,0,139,0,20,0,15,35,59688,189,22,77,3758,216,705,921,2837
06037403403,14000US06037403403,Census Tract 4034.03,"Census Tract 4034.03, Los Angeles County, California",ca,140,0,ACSSF,5009,06,037,403403,141,0,21,0,76,0,44,0,0,44,51767,141,37,31,5006,229,457,686,4320
06037403404,14000US06037403404,Census Tract 4034.04,"Census Tract 4034.04, Los Angeles County, California",ca,140,0,ACSSF,5010,06,037,403404,83,3,5,0,61,0,14,0,0,17,91023,83,18,23,2444,156,121,277,2167
06037403405,14000US06037403405,Census Tract 4034.05,"Census Tract 4034.05, Los Angeles County, California",ca,140,0,ACSSF,5011,06,037,403405,73,23,0,0,29,0,4,17,19,8,33859,73,9,36,1742,209,140,349,1393
06037403406,14000US06037403406,Census Tract 4034.06,"Census Tract 4034.06, Los Angeles County, California",ca,140,0,ACSSF,5012,06,037,403406,257,66,0,0,145,0,46,0,47,61,43250,257,52,79,3010,328,563,891,2119
06037403407,14000US06037403407,Census Tract 4034.07,"Census Tract 4034.07, Los Angeles County, California",ca,140,0,ACSSF,5013,06,037,403407,49,0,0,0,49,0,0,0,0,0,,49,0,9,2233,254,106,360,1873
06037403408,14000US06037403408,Census Tract 4034.08,"Census Tract 4034.08, Los Angeles County, California",ca,140,0,ACSSF,5014,06,037,403408,233,11,55,0,115,0,23,29,0,34,111467,233,55,0,6434,151,936,1087,5347
06037403500,14000US06037403500,Census Tract 4035,"Census Tract 4035, Los Angeles County, California",ca,140,0,ACSSF,5015,06,037,403500,165,111,17,0,25,0,12,0,79,44,56339,165,4,85,1866,54,398,452,1414
06037403600,14000US06037403600,Census Tract 4036,"Census Tract 4036, Los Angeles County, California",ca,140,0,ACSSF,5016,06,037,403600,696,279,75,76,115,0,137,14,45,460,67525,696,158,65,6890,504,825,1329,5561
06037403702,14000US06037403702,Census Tract 4037.02,"Census Tract 4037.02, Los Angeles County, California",ca,140,0,ACSSF,5017,06,037,403702,125,81,5,0,7,0,18,14,37,78,55208,125,26,42,3742,132,510,642,3100
06037403703,14000US06037403703,Census Tract 4037.03,"Census Tract 4037.03, Los Angeles County, California",ca,140,0,ACSSF,5018,06,037,403703,301,174,25,0,0,0,66,36,110,178,44712,301,71,109,4605,350,824,1174,3431
06037403721,14000US06037403721,Census Tract 4037.21,"Census Tract 4037.21, Los Angeles County, California",ca,140,0,ACSSF,5019,06,037,403721,550,325,29,6,63,0,100,27,206,234,34417,550,92,180,4869,403,725,1128,3741
06037403722,14000US06037403722,Census Tract 4037.22,"Census Tract 4037.22, Los Angeles County, California",ca,140,0,ACSSF,5020,06,037,403722,997,400,95,9,114,0,364,15,178,601,52965,997,316,245,5721,1035,1032,2067,3654
06037403801,14000US06037403801,Census Tract 4038.01,"Census Tract 4038.01, Los Angeles County, California",ca,140,0,ACSSF,5021,06,037,403801,706,347,41,0,84,0,181,53,148,433,52333,706,166,204,6477,739,1176,1915,4562
06037403802,14000US06037403802,Census Tract 4038.02,"Census Tract 4038.02, Los Angeles County, California",ca,140,0,ACSSF,5022,06,037,403802,861,542,53,0,43,0,185,38,261,481,62750,861,220,170,6353,595,1214,1809,4544
06037403901,14000US06037403901,Census Tract 4039.01,"Census Tract 4039.01, Los Angeles County, California",ca,140,0,ACSSF,5023,06,037,403901,165,99,0,0,14,0,40,12,33,118,56484,165,41,46,3278,388,417,805,2473
06037403902,14000US06037403902,Census Tract 4039.02,"Census Tract 4039.02, Los Angeles County, California",ca,140,0,ACSSF,5024,06,037,403902,428,296,40,8,36,0,38,10,223,121,54348,428,89,120,4713,643,572,1215,3498
06037404000,14000US06037404000,Census Tract 4040,"Census Tract 4040, Los Angeles County, California",ca,140,0,ACSSF,5025,06,037,404000,490,218,40,0,56,0,132,44,134,260,33446,490,89,176,4733,533,884,1417,3316
06037404100,14000US06037404100,Census Tract 4041,"Census Tract 4041, Los Angeles County, California",ca,140,0,ACSSF,5026,06,037,404100,542,142,34,28,26,0,282,30,24,451,57353,542,89,182,6818,515,2528,3043,3775
06037404201,14000US06037404201,Census Tract 4042.01,"Census Tract 4042.01, Los Angeles County, California",ca,140,0,ACSSF,5027,06,037,404201,479,282,21,8,51,0,117,0,78,321,29464,479,70,217,3660,1057,879,1936,1724
06037404202,14000US06037404202,Census Tract 4042.02,"Census Tract 4042.02, Los Angeles County, California",ca,140,0,ACSSF,5028,06,037,404202,334,154,15,8,34,0,108,15,86,186,40882,334,90,103,2740,538,511,1049,1691
06037404301,14000US06037404301,Census Tract 4043.01,"Census Tract 4043.01, Los Angeles County, California",ca,140,0,ACSSF,5029,06,037,404301,915,414,37,13,56,0,350,45,101,732,33750,915,313,385,5448,1012,2183,3195,2253
06037404302,14000US06037404302,Census Tract 4043.02,"Census Tract 4043.02, Los Angeles County, California",ca,140,0,ACSSF,5030,06,037,404302,222,63,0,0,74,0,85,0,29,119,59167,222,58,60,2183,229,251,480,1703
06037404401,14000US06037404401,Census Tract 4044.01,"Census Tract 4044.01, Los Angeles County, California",ca,140,0,ACSSF,5031,06,037,404401,390,166,22,18,13,0,171,0,42,318,49118,390,122,115,3776,508,722,1230,2546
06037404402,14000US06037404402,Census Tract 4044.02,"Census Tract 4044.02, Los Angeles County, California",ca,140,0,ACSSF,5032,06,037,404402,516,233,32,0,14,0,231,6,54,410,57733,516,115,123,4862,346,1623,1969,2893
06037404501,14000US06037404501,Census Tract 4045.01,"Census Tract 4045.01, Los Angeles County, California",ca,140,0,ACSSF,5033,06,037,404501,277,94,5,0,24,0,101,53,24,198,55938,277,141,61,2663,357,810,1167,1496
06037404503,14000US06037404503,Census Tract 4045.03,"Census Tract 4045.03, Los Angeles County, California",ca,140,0,ACSSF,5034,06,037,404503,173,53,20,0,34,0,43,23,27,81,50054,173,45,44,2662,314,649,963,1699
06037404504,14000US06037404504,Census Tract 4045.04,"Census Tract 4045.04, Los Angeles County, California",ca,140,0,ACSSF,5035,06,037,404504,800,323,47,15,70,0,326,19,118,565,36818,800,249,267,4550,767,1330,2097,2453
06037404600,14000US06037404600,Census Tract 4046,"Census Tract 4046, Los Angeles County, California",ca,140,0,ACSSF,5036,06,037,404600,105,51,0,2,2,0,44,6,13,90,43173,105,43,12,1399,123,318,441,958
06037404701,14000US06037404701,Census Tract 4047.01,"Census Tract 4047.01, Los Angeles County, California",ca,140,0,ACSSF,5037,06,037,404701,512,271,0,0,61,0,151,29,50,401,46591,512,148,137,5614,832,1523,2355,3259
06037404702,14000US06037404702,Census Tract 4047.02,"Census Tract 4047.02, Los Angeles County, California",ca,140,0,ACSSF,5038,06,037,404702,702,316,17,0,82,0,224,63,40,563,50833,702,192,236,5812,1115,2149,3264,2548
06037404703,14000US06037404703,Census Tract 4047.03,"Census Tract 4047.03, Los Angeles County, California",ca,140,0,ACSSF,5039,06,037,404703,433,199,30,0,8,0,182,14,0,401,31898,433,96,206,3154,794,1132,1926,1228
06037404801,14000US06037404801,Census Tract 4048.01,"Census Tract 4048.01, Los Angeles County, California",ca,140,0,ACSSF,5040,06,037,404801,1005,356,18,5,188,0,353,85,17,791,41784,1005,276,413,8186,1141,2670,3811,4375
06037404802,14000US06037404802,Census Tract 4048.02,"Census Tract 4048.02, Los Angeles County, California",ca,140,0,ACSSF,5041,06,037,404802,597,189,10,46,137,73,101,41,28,358,51438,597,188,216,4748,688,1336,2024,2724
06037404803,14000US06037404803,Census Tract 4048.03,"Census Tract 4048.03, Los Angeles County, California",ca,140,0,ACSSF,5042,06,037,404803,167,60,0,0,8,0,99,0,11,148,53239,167,63,27,1712,62,631,693,1019
06037404901,14000US06037404901,Census Tract 4049.01,"Census Tract 4049.01, Los Angeles County, California",ca,140,0,ACSSF,5043,06,037,404901,446,156,9,0,72,0,127,82,20,345,48700,446,98,96,5722,493,1081,1574,4148
06037404902,14000US06037404902,Census Tract 4049.02,"Census Tract 4049.02, Los Angeles County, California",ca,140,0,ACSSF,5044,06,037,404902,275,81,0,0,14,0,160,20,3,258,51914,275,135,32,4135,637,838,1475,2660
06037404903,14000US06037404903,Census Tract 4049.03,"Census Tract 4049.03, Los Angeles County, California",ca,140,0,ACSSF,5045,06,037,404903,264,91,0,0,99,0,52,22,12,153,40800,264,40,120,2659,394,865,1259,1400
06037405001,14000US06037405001,Census Tract 4050.01,"Census Tract 4050.01, Los Angeles County, California",ca,140,0,ACSSF,5046,06,037,405001,319,114,0,0,54,0,151,0,28,237,52938,319,55,83,6110,571,1436,2007,4103
06037405002,14000US06037405002,Census Tract 4050.02,"Census Tract 4050.02, Los Angeles County, California",ca,140,0,ACSSF,5047,06,037,405002,220,43,0,0,13,0,164,0,11,196,60833,220,37,19,3089,235,1282,1517,1572
06037405101,14000US06037405101,Census Tract 4051.01,"Census Tract 4051.01, Los Angeles County, California",ca,140,0,ACSSF,5048,06,037,405101,465,102,0,0,100,0,204,59,0,365,67560,465,133,69,5647,650,926,1576,4071
06037405102,14000US06037405102,Census Tract 4051.02,"Census Tract 4051.02, Los Angeles County, California",ca,140,0,ACSSF,5049,06,037,405102,623,234,27,0,91,0,271,0,36,469,26551,623,119,261,4476,780,1472,2252,2224
06037405201,14000US06037405201,Census Tract 4052.01,"Census Tract 4052.01, Los Angeles County, California",ca,140,0,ACSSF,5050,06,037,405201,612,206,46,23,67,0,245,25,0,499,37813,612,293,156,4957,850,1195,2045,2912
06037405202,14000US06037405202,Census Tract 4052.02,"Census Tract 4052.02, Los Angeles County, California",ca,140,0,ACSSF,5051,06,037,405202,598,190,46,9,97,0,208,48,14,456,40469,598,156,145,4826,722,908,1630,3196
06037405203,14000US06037405203,Census Tract 4052.03,"Census Tract 4052.03, Los Angeles County, California",ca,140,0,ACSSF,5052,06,037,405203,265,96,0,0,50,0,114,5,0,215,74659,265,48,79,3585,262,600,862,2723
06037405301,14000US06037405301,Census Tract 4053.01,"Census Tract 4053.01, Los Angeles County, California",ca,140,0,ACSSF,5053,06,037,405301,497,125,49,9,79,7,168,60,28,334,38105,497,124,132,3501,453,821,1274,2227
06037405302,14000US06037405302,Census Tract 4053.02,"Census Tract 4053.02, Los Angeles County, California",ca,140,0,ACSSF,5054,06,037,405302,661,225,12,23,65,0,319,17,83,484,53271,661,213,209,5683,675,1240,1915,3768
06037405400,14000US06037405400,Census Tract 4054,"Census Tract 4054, Los Angeles County, California",ca,140,0,ACSSF,5055,06,037,405400,147,19,0,0,22,0,56,50,0,125,,147,15,7,4856,193,693,886,3970
06037405500,14000US06037405500,Census Tract 4055,"Census Tract 4055, Los Angeles County, California",ca,140,0,ACSSF,5056,06,037,405500,452,185,0,14,42,0,184,27,72,302,37885,452,144,94,6669,366,1770,2136,4533
06037405600,14000US06037405600,Census Tract 4056,"Census Tract 4056, Los Angeles County, California",ca,140,0,ACSSF,5057,06,037,405600,430,147,62,0,107,0,68,46,53,208,25000,430,68,174,5626,270,466,736,4890
06037405701,14000US06037405701,Census Tract 4057.01,"Census Tract 4057.01, Los Angeles County, California",ca,140,0,ACSSF,5058,06,037,405701,280,99,0,0,77,0,96,8,55,148,70814,280,84,38,4098,18,621,639,3459
06037405702,14000US06037405702,Census Tract 4057.02,"Census Tract 4057.02, Los Angeles County, California",ca,140,0,ACSSF,5059,06,037,405702,456,160,50,0,99,0,139,8,59,248,43654,456,105,126,5058,499,826,1325,3733
06037405800,14000US06037405800,Census Tract 4058,"Census Tract 4058, Los Angeles County, California",ca,140,0,ACSSF,5060,06,037,405800,589,273,0,0,106,0,143,67,156,284,52708,589,232,173,5852,302,990,1292,4560
06037405900,14000US06037405900,Census Tract 4059,"Census Tract 4059, Los Angeles County, California",ca,140,0,ACSSF,5061,06,037,405900,361,130,22,11,16,0,182,0,37,286,33472,361,103,134,3996,507,1322,1829,2167
06037406000,14000US06037406000,Census Tract 4060,"Census Tract 4060, Los Angeles County, California",ca,140,0,ACSSF,5062,06,037,406000,472,286,0,0,70,0,70,46,152,231,63468,472,105,149,5045,324,810,1134,3911
06037406101,14000US06037406101,Census Tract 4061.01,"Census Tract 4061.01, Los Angeles County, California",ca,140,0,ACSSF,5063,06,037,406101,747,474,65,12,39,0,134,23,176,450,39125,747,259,179,3017,157,500,657,2360
06037406102,14000US06037406102,Census Tract 4061.02,"Census Tract 4061.02, Los Angeles County, California",ca,140,0,ACSSF,5064,06,037,406102,1680,722,57,46,134,0,528,193,325,1070,51571,1680,484,276,5946,492,1511,2003,3943
06037406200,14000US06037406200,Census Tract 4062,"Census Tract 4062, Los Angeles County, California",ca,140,0,ACSSF,5065,06,037,406200,1143,433,95,9,204,0,361,41,172,672,29583,1143,235,497,5709,1178,1262,2440,3269
06037406300,14000US06037406300,Census Tract 4063,"Census Tract 4063, Los Angeles County, California",ca,140,0,ACSSF,5066,06,037,406300,456,141,11,0,107,0,197,0,98,220,67717,456,108,138,5842,678,479,1157,4685
06037406402,14000US06037406402,Census Tract 4064.02,"Census Tract 4064.02, Los Angeles County, California",ca,140,0,ACSSF,5067,06,037,406402,61,4,0,0,6,0,51,0,4,51,157938,61,6,0,2289,20,222,242,2047
06037406411,14000US06037406411,Census Tract 4064.11,"Census Tract 4064.11, Los Angeles County, California",ca,140,0,ACSSF,5068,06,037,406411,127,41,8,0,49,0,29,0,27,43,62260,127,51,31,2226,104,426,530,1696
06037406412,14000US06037406412,Census Tract 4064.12,"Census Tract 4064.12, Los Angeles County, California",ca,140,0,ACSSF,5069,06,037,406412,106,78,13,0,9,0,6,0,38,46,31667,106,33,54,2472,124,305,429,2043
06037406500,14000US06037406500,Census Tract 4065,"Census Tract 4065, Los Angeles County, California",ca,140,0,ACSSF,5070,06,037,406500,602,236,60,0,87,0,209,10,98,357,64318,602,137,114,6324,290,1119,1409,4915
06037406601,14000US06037406601,Census Tract 4066.01,"Census Tract 4066.01, Los Angeles County, California",ca,140,0,ACSSF,5071,06,037,406601,203,109,0,0,20,0,74,0,59,124,57946,203,42,51,5591,777,936,1713,3878
06037406602,14000US06037406602,Census Tract 4066.02,"Census Tract 4066.02, Los Angeles County, California",ca,140,0,ACSSF,5072,06,037,406602,355,99,0,0,36,0,220,0,11,308,54076,355,83,103,5410,381,1217,1598,3812
06037406701,14000US06037406701,Census Tract 4067.01,"Census Tract 4067.01, Los Angeles County, California",ca,140,0,ACSSF,5073,06,037,406701,307,67,20,0,82,0,120,18,25,162,63125,307,105,67,3081,149,620,769,2312
06037406702,14000US06037406702,Census Tract 4067.02,"Census Tract 4067.02, Los Angeles County, California",ca,140,0,ACSSF,5074,06,037,406702,753,229,34,8,188,11,283,0,78,461,68295,753,126,207,5698,557,1060,1617,4081
06037406800,14000US06037406800,Census Tract 4068,"Census Tract 4068, Los Angeles County, California",ca,140,0,ACSSF,5075,06,037,406800,188,44,24,0,0,0,120,0,17,147,,188,66,22,4527,621,371,992,3535
06037406901,14000US06037406901,Census Tract 4069.01,"Census Tract 4069.01, Los Angeles County, California",ca,140,0,ACSSF,5076,06,037,406901,480,118,16,0,54,0,249,43,33,383,60556,480,105,137,4745,762,873,1635,3110
06037406902,14000US06037406902,Census Tract 4069.02,"Census Tract 4069.02, Los Angeles County, California",ca,140,0,ACSSF,5077,06,037,406902,203,72,0,0,30,0,89,12,13,160,14828,203,76,25,3645,393,944,1337,2308
06037407001,14000US06037407001,Census Tract 4070.01,"Census Tract 4070.01, Los Angeles County, California",ca,140,0,ACSSF,5078,06,037,407001,293,103,0,0,0,0,190,0,7,286,51131,293,57,118,6377,633,1513,2146,4231
06037407002,14000US06037407002,Census Tract 4070.02,"Census Tract 4070.02, Los Angeles County, California",ca,140,0,ACSSF,5079,06,037,407002,159,30,0,0,8,0,116,5,3,143,47350,159,56,27,3601,547,798,1345,2256
06037407101,14000US06037407101,Census Tract 4071.01,"Census Tract 4071.01, Los Angeles County, California",ca,140,0,ACSSF,5080,06,037,407101,412,203,0,10,31,0,168,0,0,381,47188,412,104,74,4936,1340,624,1964,2972
06037407102,14000US06037407102,Census Tract 4071.02,"Census Tract 4071.02, Los Angeles County, California",ca,140,0,ACSSF,5081,06,037,407102,357,113,0,0,53,0,191,0,0,304,57132,357,84,80,5662,348,1411,1759,3903
06037407200,14000US06037407200,Census Tract 4072,"Census Tract 4072, Los Angeles County, California",ca,140,0,ACSSF,5082,06,037,407200,505,206,0,0,52,0,247,0,28,425,46853,505,183,150,7179,1437,1217,2654,4525
06037407301,14000US06037407301,Census Tract 4073.01,"Census Tract 4073.01, Los Angeles County, California",ca,140,0,ACSSF,5083,06,037,407301,355,127,0,0,7,0,221,0,0,348,83797,355,43,24,4919,461,839,1300,3619
06037407302,14000US06037407302,Census Tract 4073.02,"Census Tract 4073.02, Los Angeles County, California",ca,140,0,ACSSF,5084,06,037,407302,129,46,0,7,0,0,76,0,0,122,76736,129,65,5,3589,406,1046,1452,2137
06037407400,14000US06037407400,Census Tract 4074,"Census Tract 4074, Los Angeles County, California",ca,140,0,ACSSF,5085,06,037,407400,103,25,0,0,50,0,22,6,5,42,44766,103,15,53,1944,46,469,515,1429
06037407501,14000US06037407501,Census Tract 4075.01,"Census Tract 4075.01, Los Angeles County, California",ca,140,0,ACSSF,5086,06,037,407501,445,195,6,10,55,0,160,19,8,376,51042,445,99,142,4570,704,1426,2130,2440
06037407502,14000US06037407502,Census Tract 4075.02,"Census Tract 4075.02, Los Angeles County, California",ca,140,0,ACSSF,5087,06,037,407502,236,59,0,0,9,0,168,0,26,201,73500,236,41,60,4124,557,1234,1791,2333
06037407601,14000US06037407601,Census Tract 4076.01,"Census Tract 4076.01, Los Angeles County, California",ca,140,0,ACSSF,5088,06,037,407601,649,272,38,0,59,0,271,9,17,544,39375,649,211,122,4257,934,1226,2160,2097
06037407602,14000US06037407602,Census Tract 4076.02,"Census Tract 4076.02, Los Angeles County, California",ca,140,0,ACSSF,5089,06,037,407602,325,89,0,17,42,0,165,12,0,254,46354,325,127,68,3980,328,1481,1809,2171
06037407701,14000US06037407701,Census Tract 4077.01,"Census Tract 4077.01, Los Angeles County, California",ca,140,0,ACSSF,5090,06,037,407701,650,149,7,0,135,0,359,0,0,508,32857,650,171,234,4971,1290,1465,2755,2216
06037407702,14000US06037407702,Census Tract 4077.02,"Census Tract 4077.02, Los Angeles County, California",ca,140,0,ACSSF,5091,06,037,407702,460,232,0,0,66,0,157,5,77,317,68295,460,51,137,6870,749,1296,2045,4825
06037407801,14000US06037407801,Census Tract 4078.01,"Census Tract 4078.01, Los Angeles County, California",ca,140,0,ACSSF,5092,06,037,407801,192,59,0,0,34,0,99,0,9,149,,192,36,46,5950,741,767,1508,4442
06037407802,14000US06037407802,Census Tract 4078.02,"Census Tract 4078.02, Los Angeles County, California",ca,140,0,ACSSF,5093,06,037,407802,116,59,8,0,0,8,41,0,17,91,63000,116,37,19,3596,127,709,836,2760
06037407900,14000US06037407900,Census Tract 4079,"Census Tract 4079, Los Angeles County, California",ca,140,0,ACSSF,5094,06,037,407900,403,94,0,0,153,0,156,0,0,250,68083,403,16,98,6596,454,1065,1519,5077
06037408003,14000US06037408003,Census Tract 4080.03,"Census Tract 4080.03, Los Angeles County, California",ca,140,0,ACSSF,5095,06,037,408003,317,29,8,9,137,0,125,9,10,162,,317,17,155,4635,294,640,934,3701
06037408004,14000US06037408004,Census Tract 4080.04,"Census Tract 4080.04, Los Angeles County, California",ca,140,0,ACSSF,5096,06,037,408004,408,125,63,0,131,0,89,0,39,181,64643,408,114,70,2486,186,326,512,1974
06037408005,14000US06037408005,Census Tract 4080.05,"Census Tract 4080.05, Los Angeles County, California",ca,140,0,ACSSF,5097,06,037,408005,404,130,17,0,141,0,101,15,50,165,55735,404,40,147,5091,296,703,999,4092
06037408006,14000US06037408006,Census Tract 4080.06,"Census Tract 4080.06, Los Angeles County, California",ca,140,0,ACSSF,5098,06,037,408006,536,130,51,0,202,0,153,0,10,283,49746,536,153,166,3452,571,562,1133,2319
06037408133,14000US06037408133,Census Tract 4081.33,"Census Tract 4081.33, Los Angeles County, California",ca,140,0,ACSSF,5099,06,037,408133,913,201,77,0,220,0,415,0,47,569,46910,913,162,336,5494,1107,980,2087,3407
06037408134,14000US06037408134,Census Tract 4081.34,"Census Tract 4081.34, Los Angeles County, California",ca,140,0,ACSSF,5100,06,037,408134,171,16,45,0,69,0,37,4,6,47,84784,171,39,36,2783,382,329,711,2072
06037408135,14000US06037408135,Census Tract 4081.35,"Census Tract 4081.35, Los Angeles County, California",ca,140,0,ACSSF,5101,06,037,408135,540,186,15,0,159,0,140,40,131,235,83750,540,127,124,3943,443,444,887,3056
06037408136,14000US06037408136,Census Tract 4081.36,"Census Tract 4081.36, Los Angeles County, California",ca,140,0,ACSSF,5102,06,037,408136,237,66,0,18,115,0,38,0,17,105,77760,237,86,46,3745,316,722,1038,2707
06037408137,14000US06037408137,Census Tract 4081.37,"Census Tract 4081.37, Los Angeles County, California",ca,140,0,ACSSF,5103,06,037,408137,817,237,81,0,284,10,188,17,54,371,64336,817,150,263,4291,567,551,1118,3173
06037408138,14000US06037408138,Census Tract 4081.38,"Census Tract 4081.38, Los Angeles County, California",ca,140,0,ACSSF,5104,06,037,408138,312,104,0,0,0,0,183,25,5,307,41061,312,46,112,5509,1381,1164,2545,2964
06037408139,14000US06037408139,Census Tract 4081.39,"Census Tract 4081.39, Los Angeles County, California",ca,140,0,ACSSF,5105,06,037,408139,250,71,0,0,5,0,174,0,0,245,58125,250,67,72,4365,511,1334,1845,2520
06037408140,14000US06037408140,Census Tract 4081.40,"Census Tract 4081.40, Los Angeles County, California",ca,140,0,ACSSF,5106,06,037,408140,210,80,0,0,23,0,107,0,10,177,,210,6,130,3918,557,1509,2066,1852
